loanamount,totaldue,termdays,referred,good_bad_flag,age_as_at_2017,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,systemloanid,loannumber_trainprevloans,loanamount_trainprevloans,totaldue_trainprevloans,termdays_trainprevloans,closeddate_days,firstduedate_days,firstrepaiddate_days
15000.0,17250.0,30,Yes,Good,27,Savings,3.1914976,6.6626789,Diamond Bank,Permanent,301788833.0,2.0,10000.0,13000.0,30,22,30,22
20000.0,24500.0,30,Yes,Good,38,Savings,3.3601807,6.4930365,GT Bank,Permanent,301946506.0,3.0,10000.0,13000.0,30,13,30,13
10000.0,11500.0,15,Yes,Good,43,Other,8.3481445,4.9955014,Zenith Bank,Permanent,301749997.0,1.0,10000.0,11500.0,15,16,16,16
10000.0,13000.0,30,Yes,Good,33,Savings,7.3273734,8.9423234,GT Bank,Permanent,301952534.0,2.0,10000.0,11500.0,15,14,15,14
40000.0,44000.0,30,Yes,Good,27,Savings,3.3811227,6.5463949,Zenith Bank,Permanent,301951648.0,13.0,40000.0,44000.0,30,27,30,27
20000.0,24500.0,30,Yes,Bad,30,Savings,3.37899,6.498335,GT Bank,Permanent,301883530.0,5.0,20000.0,21900.0,15,11,17,11
20000.0,24500.0,30,Yes,Good,34,Savings,-95.6099579,37.0422457,GT Bank,Permanent,301922521.0,3.0,10000.0,13000.0,30,33,33,33
25000.0,28750.0,30,Yes,Good,22,Other,5.1387336,7.3010372,UBA,Student,301882636.0,4.0,20000.0,23800.0,30,31,33,31
20000.0,22250.0,15,Yes,Good,28,Savings,7.15346,4.6792666,Diamond Bank,Permanent,301939735.0,3.0,10000.0,11500.0,15,8,15,8
10000.0,13000.0,30,Yes,Good,47,Other,3.2384067,6.7188683,UBA,Permanent,301847441.0,2.0,10000.0,13000.0,30,0,30,0
30000.0,39000.0,60,Yes,Good,31,Savings,4.5458425,8.465638,GT Bank,Permanent,301910963.0,4.0,20000.0,24500.0,30,28,30,28
10000.0,13000.0,30,Yes,Good,38,Savings,3.36391,6.6843902,GT Bank,Permanent,301951382.0,1.0,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,30,Other,3.8968769,7.4179263,GT Bank,Permanent,301864867.0,1.0,10000.0,13000.0,30,29,30,29
40000.0,44000.0,30,Yes,Good,29,Savings,3.2592239,6.5559761,GT Bank,Permanent,301771301.0,3.0,20000.0,21900.0,15,12,18,12
10000.0,13000.0,30,Yes,Good,31,Savings,3.8517923,6.8184482,Sterling Bank,Permanent,301910302.0,1.0,10000.0,13000.0,30,45,31,45
10000.0,13000.0,30,Yes,Bad,28,Savings,7.8961217,8.84535,Diamond Bank,Permanent,301838982.0,3.0,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Bad,37,Savings,3.3424652,6.6302003,UBA,Permanent,301930205.0,1.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Bad,27,Savings,7.4180259,10.4383741,GT Bank,Permanent,301936595.0,1.0,10000.0,13000.0,30,39,30,39
10000.0,13000.0,30,Yes,Bad,28,Savings,3.9338174,7.4017542,GT Bank,Permanent,301948742.0,1.0,10000.0,13000.0,30,28,31,28
10000.0,13000.0,30,Yes,Bad,28,Savings,5.215137,7.2410097,GT Bank,Permanent,301939112.0,1.0,10000.0,13000.0,30,35,33,35
10000.0,13000.0,30,Yes,Bad,36,Savings,116.2965032,40.04876,GT Bank,Permanent,301889049.0,1.0,10000.0,13000.0,30,61,32,61
40000.0,44000.0,30,Yes,Good,36,Other,3.3066327,6.5093802,Fidelity Bank,Self-Employed,301874026.0,8.0,30000.0,36800.0,60,58,32,32
10000.0,13000.0,30,Yes,Good,31,Savings,3.4061428,8.6399188,Zenith Bank,Permanent,301962197.0,1.0,10000.0,13000.0,30,3,30,3
10000.0,13000.0,30,Yes,Bad,23,Savings,3.6540193,6.473818,GT Bank,Permanent,301888633.0,3.0,10000.0,13000.0,30,43,30,43
30000.0,34500.0,30,Yes,Bad,32,Other,6.7014481,6.2125716,Zenith Bank,Self-Employed,301734536.0,2.0,10000.0,11500.0,15,32,16,32
10000.0,11500.0,15,Yes,Bad,26,Savings,7.0416106,4.8254512,First Bank,Permanent,301874809.0,1.0,10000.0,11500.0,15,30,15,30
30000.0,39000.0,60,Yes,Bad,31,Other,3.394065,6.6151,GT Bank,Self-Employed,301844387.0,9.0,20000.0,23800.0,30,28,30,28
30000.0,34500.0,30,Yes,Good,26,Savings,4.5755006,8.4895776,Diamond Bank,Self-Employed,301943167.0,11.0,30000.0,34500.0,30,28,30,28
40000.0,48000.0,60,Yes,Good,37,Savings,6.9814862,4.8463469,Access Bank,Permanent,301636132.0,4.0,10000.0,13000.0,30,30,30,30
35000.0,38500.0,30,Yes,Good,37,Savings,3.3703507,6.5170138,GT Bank,Permanent,301768138.0,5.0,20000.0,23800.0,30,24,31,24
40000.0,44000.0,30,Yes,Good,34,Other,3.3560271,6.6490686,Access Bank,Permanent,301850914.0,5.0,30000.0,34400.0,30,30,32,30
20000.0,24500.0,30,Yes,Good,26,Savings,-0.117477,5.6137514,GT Bank,Self-Employed,301733092.0,2.0,10000.0,13000.0,30,31,31,31
15000.0,18375.0,30,Yes,Good,34,Savings,3.3775657,6.5575148,GT Bank,Permanent,301862750.0,1.0,10000.0,13000.0,30,31,31,31
30000.0,39000.0,60,Yes,Good,29,Savings,3.4336554,6.8498023,GT Bank,Undisclosed,301892673.0,3.0,10000.0,11500.0,15,5,16,5
10000.0,11500.0,15,Yes,Good,24,Savings,6.5241424,9.6492004,GT Bank,Student,301963740.0,1.0,10000.0,11500.0,15,15,15,15
20000.0,21750.0,15,Yes,Good,35,Savings,3.2923719,6.5843792,GT Bank,Undisclosed,301945669.0,4.0,20000.0,24500.0,30,30,30,30
10000.0,11500.0,15,Yes,Good,35,Savings,3.1823975,6.6520318,GT Bank,Permanent,301943711.0,1.0,10000.0,11500.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,25,Savings,3.382375,6.52736,First Bank,Permanent,301890892.0,3.0,10000.0,11500.0,15,0,17,0
10000.0,11500.0,15,Yes,Good,29,Savings,5.6080802,6.3999285,GT Bank,Undisclosed,301956001.0,1.0,10000.0,13000.0,30,29,32,29
50000.0,55000.0,60,Yes,Good,33,Other,3.0807672,6.4941941,GT Bank,Self-Employed,301688834.0,1.0,10000.0,11500.0,15,15,15,11
10000.0,13000.0,30,Yes,Good,27,Savings,7.0997716,6.2255574,Diamond Bank,Permanent,301835358.0,2.0,10000.0,11500.0,15,14,17,14
20000.0,24500.0,30,Yes,Good,36,Savings,3.5037431,6.4301831,Stanbic IBTC,Permanent,301858940.0,1.0,10000.0,13000.0,30,32,31,32
30000.0,34500.0,30,Yes,Good,32,Savings,5.2111724,7.2733653,GT Bank,Undisclosed,301927394.0,6.0,20000.0,22250.0,15,7,15,7
10000.0,13000.0,30,Yes,Good,35,Savings,5.2382508,7.2371127,GT Bank,Permanent,301925748.0,1.0,10000.0,13000.0,30,30,31,30
10000.0,13000.0,30,Yes,Good,39,Savings,3.3743151,6.5623823,GT Bank,Permanent,301844898.0,1.0,10000.0,11500.0,15,9,15,9
10000.0,11500.0,15,Yes,Good,36,Savings,3.890425,7.403145,GT Bank,Permanent,301948715.0,1.0,10000.0,13000.0,30,20,31,20
10000.0,13000.0,30,Yes,Good,28,Savings,4.5963572,8.4440021,GT Bank,Permanent,301881256.0,1.0,10000.0,13000.0,30,37,30,35
10000.0,11500.0,15,Yes,Good,36,Savings,3.3056888,6.6103084,UBA,Permanent,301914692.0,1.0,10000.0,13000.0,30,5,30,5
30000.0,38500.2,60,Yes,Good,34,Savings,3.8672004,7.4475187,GT Bank,Undisclosed,301844583.0,3.0,10000.0,13000.0,30,30,32,30
20000.0,24500.0,30,Yes,Good,31,Savings,7.4651733,10.4864533,Skye Bank,Permanent,301863689.0,1.0,10000.0,13000.0,30,17,30,17
10000.0,13000.0,30,Yes,Good,33,Savings,3.3948047,6.5957144,FCMB,Undisclosed,301933797.0,1.0,10000.0,11500.0,15,9,16,9
10000.0,13000.0,30,Yes,Good,35,Savings,3.3462012,6.4777831,First Bank,Permanent,301765960.0,1.0,10000.0,11500.0,15,17,17,17
10000.0,11500.0,15,Yes,Good,22,Savings,5.6085082,6.4026569,First Bank,Student,301964511.0,1.0,10000.0,13000.0,30,7,30,7
30000.0,34500.0,30,Yes,Good,49,Savings,5.2356403,7.6558476,First Bank,Permanent,301910720.0,5.0,20000.0,24500.0,30,30,30,30
20000.0,24500.0,30,Yes,Bad,30,Savings,3.3996538,6.5340262,Zenith Bank,Permanent,301907365.0,3.0,10000.0,11500.0,15,11,15,11
10000.0,11500.0,15,Yes,Good,32,Savings,6.233727,7.5537796,GT Bank,Undisclosed,301926380.0,1.0,10000.0,11500.0,15,16,16,16
10000.0,13000.0,30,Yes,Bad,25,Other,4.7354259,7.6253075,EcoBank,Self-Employed,301841662.0,1.0,10000.0,13000.0,30,31,31,31
20000.0,24500.0,30,Yes,Good,41,Savings,3.454505,6.7494917,Access Bank,Permanent,301887616.0,3.0,10000.0,13000.0,30,30,30,30
30000.0,39000.0,60,Yes,Good,38,Other,3.1163452,6.4972695,Diamond Bank,Permanent,301742619.0,4.0,20000.0,24500.0,30,23,30,23
10000.0,11500.0,15,Yes,Good,55,Savings,7.886617,5.0365918,Access Bank,Permanent,301942067.0,2.0,10000.0,13000.0,30,30,30,30
20000.0,22000.0,30,Yes,Good,43,Other,3.1905191,6.4750171,UBA,Self-Employed,301938553.0,11.0,25000.0,28750.0,30,33,30,33
50000.0,57500.0,90,Yes,Bad,32,Other,3.2663781,6.5212905,Access Bank,Permanent,301768411.0,4.0,30000.0,36800.0,60,60,31,60
20000.0,24500.0,30,Yes,Good,36,Savings,3.4099358,6.4365261,GT Bank,Permanent,301923824.0,3.0,10000.0,13000.0,30,28,32,28
20000.0,24500.0,30,Yes,Good,34,Savings,7.5683016,8.9797097,Sterling Bank,Permanent,301835743.0,1.0,10000.0,13000.0,30,30,31,30
20000.0,24500.0,30,Yes,Good,35,Savings,3.5175926,6.6698404,UBA,Permanent,301916627.0,3.0,10000.0,13000.0,30,28,30,28
10000.0,11500.0,15,Yes,Good,29,Savings,3.3948216,6.6206114,GT Bank,Permanent,301971820.0,1.0,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,25,Savings,3.5879118,6.9037929,GT Bank,Permanent,301950742.0,1.0,10000.0,11500.0,15,12,16,12
10000.0,11500.0,15,Yes,Good,31,Savings,6.7843081,6.1570088,GT Bank,Permanent,301945274.0,1.0,10000.0,11500.0,15,16,16,16
10000.0,13000.0,30,Yes,Good,47,Savings,3.3649095,6.5928042,GT Bank,Permanent,301967225.0,1.0,10000.0,13000.0,30,13,32,13
10000.0,13000.0,30,Yes,Good,37,Savings,3.3297523,6.4849162,Access Bank,Undisclosed,301954609.0,1.0,10000.0,13000.0,30,13,30,13
20000.0,24500.0,30,Yes,Good,30,Savings,3.5833256,6.4672584,First Bank,Permanent,301870350.0,2.0,10000.0,11500.0,15,7,16,7
30000.0,31500.0,30,Yes,Good,33,Other,3.3638983,6.6480286,UBA,Permanent,301805001.0,6.0,30000.0,36800.0,60,54,30,30
10000.0,13000.0,30,Yes,Good,42,Savings,6.9904617,4.7871267,First Bank,Permanent,301948084.0,2.0,10000.0,11000.0,15,18,15,18
30000.0,34500.0,30,Yes,Good,30,Savings,3.4914211,6.4393994,First Bank,Permanent,301878697.0,4.0,20000.0,23800.0,30,31,30,30
20000.0,24500.0,30,Yes,Bad,28,Savings,6.7438794,7.8050241,First Bank,Permanent,301902158.0,3.0,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Bad,39,Savings,8.0,10.0,Access Bank,Permanent,301839447.0,2.0,10000.0,13000.0,30,37,32,37
20000.0,22250.0,15,Yes,Bad,29,Savings,3.3338197,6.5413815,Access Bank,Permanent,301955988.0,3.0,10000.0,11500.0,15,6,15,6
30000.0,34500.0,30,Yes,Bad,25,Savings,5.1055918,7.3384443,GT Bank,Undisclosed,301837040.0,4.0,20000.0,23800.0,30,17,30,17
10000.0,13000.0,30,Yes,Bad,26,Savings,3.3712252,6.4808354,Skye Bank,Permanent,301951575.0,1.0,10000.0,11500.0,15,17,15,17
10000.0,11500.0,15,Yes,Bad,31,Savings,4.4939799,7.7152792,Access Bank,Permanent,301943410.0,1.0,10000.0,11500.0,15,16,15,16
10000.0,13000.0,30,Yes,Bad,26,Savings,7.4000517,6.8739083,Fidelity Bank,Student,301919679.0,2.0,10000.0,13000.0,30,48,32,48
20000.0,24500.0,30,Yes,Bad,37,Savings,7.4228838,9.0637741,EcoBank,Permanent,301957140.0,7.0,20000.0,24500.0,30,26,31,26
30000.0,39000.0,60,Yes,Bad,28,Other,3.8351565,7.4329647,First Bank,Permanent,301854026.0,3.0,10000.0,13000.0,30,29,30,29
30000.0,39000.0,60,Yes,Good,32,Savings,3.4136511,6.6957702,Standard Chartered,Permanent,301944730.0,4.0,10000.0,12250.0,30,22,30,22
30000.0,36000.0,60,Yes,Good,28,Savings,3.3871776,6.5745157,GT Bank,Permanent,301843904.0,9.0,30000.0,36800.0,60,62,30,30
10000.0,10750.0,15,Yes,Good,40,Savings,4.5234217,7.7579379,GT Bank,Permanent,301890957.0,3.0,10000.0,13000.0,30,27,31,27
10000.0,13000.0,30,Yes,Good,33,Savings,3.4204889,6.4293619,GT Bank,Undisclosed,301936868.0,5.0,10000.0,13000.0,30,20,30,20
40000.0,44000.0,30,Yes,Good,31,Other,3.384721,6.5426838,Fidelity Bank,Student,301663928.0,1.0,9000.0,10350.0,15,17,17,17
40000.0,44000.0,30,Yes,Good,28,Other,8.00851,4.54539,First Bank,Permanent,301746291.0,2.0,10000.0,11500.0,15,12,15,12
20000.0,24500.0,30,Yes,Good,40,Current,8.5444755,7.7246986,FCMB,Permanent,301952765.0,3.0,20000.0,24500.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,25,Savings,3.3318698,6.5466717,GT Bank,Student,301923711.0,1.0,10000.0,13000.0,30,32,32,32
10000.0,13000.0,30,Yes,Good,31,Savings,5.7977119,5.5001108,First Bank,Permanent,301941572.0,1.0,10000.0,13000.0,30,33,33,33
30000.0,39000.0,60,Yes,Good,35,Savings,3.3762125,6.616171,GT Bank,Permanent,301785383.0,3.0,10000.0,13000.0,30,27,30,27
15000.0,18375.0,30,Yes,Good,32,Savings,3.2560053,6.4491615,Diamond Bank,Permanent,301924653.0,2.0,10000.0,11500.0,15,16,17,16
20000.0,22250.0,15,Yes,Good,32,Other,3.9921402,7.3833221,First Bank,Permanent,301844890.0,2.0,10000.0,13000.0,30,26,32,26
10000.0,13000.0,30,Yes,Bad,32,Savings,3.43894,6.4454638,GT Bank,Permanent,301858008.0,1.0,10000.0,13000.0,30,27,32,27
10000.0,11500.0,15,Yes,Bad,35,Savings,3.39267,6.5445367,GT Bank,Undisclosed,301937182.0,2.0,10000.0,11500.0,15,30,15,30
30000.0,34500.0,30,Yes,Good,29,Other,7.390826,10.4582056,EcoBank,Self-Employed,301725664.0,3.0,10000.0,13000.0,30,83,31,83
40000.0,44000.0,30,Yes,Good,36,Other,7.0148897,5.4794918,GT Bank,Self-Employed,301832737.0,8.0,30000.0,34400.0,30,25,30,25
10000.0,13000.0,30,Yes,Good,31,Savings,8.9005635,9.8669047,Diamond Bank,Permanent,301774058.0,1.0,10000.0,13000.0,30,25,30,25
10000.0,13000.0,30,Yes,Good,39,Savings,3.2052027,6.4962054,Sterling Bank,Permanent,301931716.0,1.0,10000.0,13000.0,30,21,32,21
20000.0,24500.0,30,Yes,Good,37,Other,5.6069467,6.4270583,Zenith Bank,Self-Employed,301661473.0,1.0,10000.0,13000.0,30,28,30,28
20000.0,24500.0,30,Yes,Good,27,Savings,3.365935,6.5648233,Access Bank,Permanent,301876300.0,3.0,10000.0,13000.0,30,31,31,31
10000.0,13000.0,30,Yes,Bad,24,Savings,3.6087702,6.5051235,Diamond Bank,Permanent,301955522.0,1.0,10000.0,13000.0,30,30,33,30
40000.0,44000.0,30,Yes,Good,29,Other,3.3040464,6.5802235,GT Bank,Permanent,301667072.0,2.0,10000.0,13000.0,30,26,30,26
40000.0,44000.0,30,Yes,Good,33,Other,5.7632446,5.5489602,GT Bank,Self-Employed,301757397.0,2.0,10000.0,11500.0,15,4,15,4
30000.0,34500.0,30,Yes,Good,34,Savings,3.3743517,6.446516,Zenith Bank,Permanent,301909239.0,3.0,10000.0,11500.0,15,12,15,12
30000.0,34500.0,30,Yes,Good,31,Savings,3.8653711,7.4185372,Zenith Bank,Permanent,301952591.0,7.0,30000.0,34500.0,30,13,30,13
30000.0,34500.0,30,Yes,Good,40,Other,3.416,6.4351,GT Bank,Permanent,301918093.0,6.0,20000.0,24500.0,30,25,32,25
10000.0,13000.0,30,Yes,Good,29,Other,8.5025984,7.723971,Access Bank,Permanent,301779393.0,2.0,10000.0,13000.0,30,32,32,32
40000.0,44000.0,30,Yes,Good,46,Other,3.8466042,7.3792494,Access Bank,Permanent,301948261.0,10.0,40000.0,44000.0,30,24,32,24
50000.0,52500.0,30,Yes,Good,29,Other,4.7033444,8.1454606,GT Bank,Permanent,301823025.0,8.0,30000.0,36800.0,60,28,30,28
10000.0,12500.0,30,Yes,Good,26,Savings,3.8946769,7.4395282,GT Bank,Permanent,301950216.0,1.0,10000.0,11500.0,15,11,16,11
10000.0,11500.0,15,Yes,Good,31,Savings,3.656795,6.4690514,GT Bank,Permanent,301924918.0,1.0,10000.0,11500.0,15,17,17,17
10000.0,13000.0,30,Yes,Bad,28,Savings,3.358721,6.592413,GT Bank,Permanent,301936626.0,1.0,10000.0,13000.0,30,18,30,18
10000.0,13000.0,30,Yes,Good,22,Other,3.1960122,6.4794736,GT Bank,Self-Employed,301940293.0,1.0,10000.0,13000.0,30,32,32,32
10000.0,11500.0,15,Yes,Good,40,Other,3.7129196,6.6478715,Zenith Bank,Self-Employed,301982788.0,1.0,10000.0,11500.0,15,8,15,8
10000.0,13000.0,30,Yes,Good,33,Savings,3.3585675,6.5908459,GT Bank,Permanent,301933551.0,1.0,10000.0,13000.0,30,31,30,31
10000.0,11500.0,15,Yes,Good,38,Savings,3.1916177,6.505456,First Bank,Permanent,301941134.0,2.0,10000.0,11500.0,15,17,17,17
20000.0,24500.0,30,Yes,Good,37,Savings,3.2902753,6.5880798,GT Bank,Permanent,301845849.0,1.0,10000.0,13000.0,30,31,31,31
10000.0,13000.0,30,Yes,Good,29,Savings,7.398429,6.8563609,GT Bank,Permanent,301924284.0,1.0,10000.0,13000.0,30,31,32,31
10000.0,11500.0,15,Yes,Good,45,Savings,7.4572365,8.9689056,GT Bank,Permanent,301899123.0,1.0,10000.0,13000.0,30,3,30,3
10000.0,11500.0,15,Yes,Good,27,Savings,7.4893653,8.9925904,Access Bank,Undisclosed,301973328.0,1.0,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,44,Savings,3.3022282,6.6570162,GT Bank,Undisclosed,301972424.0,1.0,10000.0,11500.0,15,14,15,14
30000.0,34500.0,30,Yes,Good,31,Savings,7.5733089,9.0045871,Diamond Bank,Permanent,301820683.0,3.0,10000.0,11500.0,15,15,16,15
10000.0,11500.0,15,Yes,Good,34,Other,7.4325582,10.529464,GT Bank,Permanent,301764862.0,2.0,10000.0,11500.0,15,13,17,13
40000.0,48000.0,60,Yes,Good,32,Other,3.3124381,6.5306907,GT Bank,Self-Employed,301763138.0,3.0,20000.0,23800.0,30,29,30,29
20000.0,24500.0,30,Yes,Good,48,Savings,3.4738504,6.4478049,First Bank,Permanent,301934003.0,3.0,10000.0,13000.0,30,28,30,28
10000.0,11500.0,15,Yes,Good,32,Savings,3.3994835,7.1420002,Diamond Bank,Permanent,301934213.0,1.0,10000.0,13000.0,30,10,30,10
10000.0,13000.0,30,Yes,Bad,32,Savings,3.9106541,7.4168216,GT Bank,Permanent,301929725.0,2.0,10000.0,13000.0,30,33,30,33
10000.0,13000.0,30,Yes,Bad,25,Other,3.5164667,6.6486067,Access Bank,Permanent,301928502.0,6.0,10000.0,13000.0,30,5,30,5
25000.0,27500.0,30,Yes,Good,26,Other,6.1124383,4.9747955,GT Bank,Retired,301768097.0,9.0,30000.0,36800.0,60,56,31,30
40000.0,48000.0,60,Yes,Good,34,Other,3.5804783,6.499207,GT Bank,Permanent,301675825.0,4.0,20000.0,24500.0,30,23,30,23
50000.0,57500.0,90,Yes,Good,26,Other,3.3534249,6.6218772,FCMB,Permanent,301765824.0,6.0,30000.0,36800.0,60,63,30,30
30000.0,33000.0,30,Yes,Good,39,Other,3.357834,6.544882,GT Bank,Self-Employed,301754356.0,4.0,20000.0,22250.0,15,12,17,12
20000.0,22250.0,15,Yes,Good,37,Savings,3.3207354,6.5463622,GT Bank,Permanent,301940278.0,4.0,20000.0,22250.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,33,Savings,5.214108,7.2541821,Access Bank,Permanent,301878422.0,2.0,10000.0,13000.0,30,30,30,30
20000.0,24500.0,30,Yes,Bad,47,Savings,3.8866911,7.3505968,FCMB,Permanent,301917408.0,2.0,10000.0,11500.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,33,Savings,3.6608979,6.8351599,First Bank,Permanent,301943620.0,1.0,10000.0,11500.0,15,13,15,13
20000.0,24500.0,30,Yes,Good,34,Savings,5.7637233,7.5327668,EcoBank,Permanent,301902063.0,1.0,10000.0,13000.0,30,28,32,28
10000.0,11500.0,15,Yes,Good,30,Savings,4.5583106,7.7868767,GT Bank,Permanent,301965791.0,1.0,10000.0,11500.0,15,14,15,14
40000.0,44000.0,30,Yes,Good,42,Savings,3.9100154,7.4377675,Access Bank,Undisclosed,301839695.0,3.0,10000.0,11500.0,15,7,15,7
10000.0,13000.0,30,Yes,Good,28,Savings,3.8710384,7.3077655,UBA,Permanent,301934895.0,1.0,10000.0,13000.0,30,31,30,31
10000.0,13000.0,30,Yes,Good,32,Savings,3.4803249,6.6416799,GT Bank,Undisclosed,301946089.0,1.0,10000.0,13000.0,30,16,30,16
10000.0,13000.0,30,Yes,Good,32,Savings,3.3500692,6.5207447,GT Bank,Permanent,301931897.0,1.0,10000.0,13000.0,30,20,32,20
10000.0,13000.0,30,Yes,Good,33,Savings,6.268905,7.0707567,GT Bank,Permanent,301951128.0,1.0,10000.0,13000.0,30,32,30,32
10000.0,11125.0,15,Yes,Good,31,Savings,3.4833138,6.6303846,GT Bank,Permanent,301927373.0,2.0,10000.0,11500.0,15,14,15,14
10000.0,13000.0,30,Yes,Bad,36,Savings,7.008675,4.7802117,Access Bank,Permanent,301923026.0,1.0,10000.0,11500.0,15,19,19,19
10000.0,13000.0,30,Yes,Good,39,Savings,7.2890603,9.097488,First Bank,Undisclosed,301905779.0,4.0,20000.0,24500.0,30,46,30,46
20000.0,24500.0,30,Yes,Good,39,Savings,3.3702266,6.5715579,GT Bank,Permanent,301809521.0,4.0,20000.0,21900.0,15,12,17,12
50000.0,52500.0,30,Yes,Good,22,Savings,5.3002606,7.6058121,First Bank,Student,301914528.0,10.0,10000.0,11000.0,30,4,30,4
20000.0,24500.0,30,Yes,Good,50,Savings,3.1580152,6.6726504,GT Bank,Permanent,301886751.0,1.0,10000.0,11500.0,15,11,15,11
10000.0,13000.0,30,Yes,Good,27,Savings,3.2578911,6.4464896,GT Bank,Permanent,301982117.0,1.0,10000.0,11500.0,15,8,16,8
20000.0,24000.0,30,Yes,Good,39,Savings,7.7547423,4.6233794,GT Bank,Permanent,301925710.0,2.0,10000.0,11500.0,15,3,16,3
30000.0,34500.0,30,Yes,Good,48,Savings,3.3052607,6.528776,First Bank,Self-Employed,301842510.0,6.0,30000.0,34400.0,30,29,30,29
10000.0,13000.0,30,Yes,Bad,32,Savings,7.46569,10.5367156,Access Bank,Permanent,301942352.0,1.0,10000.0,13000.0,30,27,31,27
10000.0,11500.0,15,Yes,Good,33,Savings,3.3669871,6.554269,Diamond Bank,Permanent,301910404.0,1.0,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,25,Savings,3.9223503,7.707329,First Bank,Permanent,301905920.0,1.0,10000.0,13000.0,30,23,30,23
40000.0,44000.0,30,Yes,Good,37,Other,3.4088422,6.4355466,Heritage Bank,Permanent,301879472.0,7.0,40000.0,47600.0,60,29,30,29
10000.0,13000.0,30,Yes,Good,25,Savings,5.6525556,5.9189497,First Bank,Permanent,301944367.0,1.0,10000.0,11500.0,15,9,15,9
10000.0,13000.0,30,Yes,Good,33,Savings,7.5865189,6.4728089,EcoBank,Permanent,301903498.0,1.0,10000.0,13000.0,30,28,31,28
10000.0,13000.0,30,Yes,Good,35,Savings,3.3374749,7.1211035,GT Bank,Permanent,301923382.0,2.0,10000.0,13000.0,30,42,30,30
30000.0,39000.0,60,Yes,Good,47,Savings,5.2114985,7.2303664,UBA,Permanent,301796609.0,1.0,10000.0,13000.0,30,26,32,26
30000.0,34500.0,30,Yes,Good,35,Savings,3.2651634,6.5781755,Diamond Bank,Undisclosed,301946856.0,7.0,30000.0,34500.0,30,27,30,27
10000.0,11500.0,15,Yes,Good,38,Savings,5.2490205,7.6512934,First Bank,Permanent,301956294.0,2.0,10000.0,11500.0,15,15,15,15
30000.0,34500.0,30,Yes,Bad,29,Savings,3.3683535,6.5123565,Zenith Bank,Permanent,301831400.0,3.0,10000.0,11500.0,15,14,16,14
10000.0,13000.0,30,Yes,Good,27,Savings,3.2830093,6.4485055,EcoBank,Permanent,301937592.0,2.0,10000.0,13000.0,30,42,30,42
10000.0,13000.0,30,Yes,Good,33,Savings,3.3457922,6.6350455,GT Bank,Permanent,301946878.0,2.0,10000.0,11500.0,15,15,15,15
30000.0,34500.0,30,Yes,Good,32,Savings,7.4159984,9.1175907,First Bank,Permanent,301884702.0,5.0,20000.0,23800.0,30,28,31,28
10000.0,11500.0,15,Yes,Good,25,Savings,4.4568504,7.6997523,Zenith Bank,Undisclosed,301892017.0,1.0,10000.0,13000.0,30,8,30,8
10000.0,11500.0,15,Yes,Good,23,Savings,3.4179771,6.4411578,GT Bank,Permanent,301973876.0,1.0,10000.0,11500.0,15,14,15,14
10000.0,13000.0,30,Yes,Good,30,Savings,3.4152449,7.0634419,GT Bank,Permanent,301921439.0,1.0,10000.0,13000.0,30,25,30,25
10000.0,13000.0,30,Yes,Good,24,Savings,6.1290198,6.7453562,GT Bank,Permanent,301886540.0,1.0,10000.0,13000.0,30,31,30,31
30000.0,39000.0,60,Yes,Bad,29,Other,8.8840125,9.8521423,GT Bank,Permanent,301876318.0,6.0,20000.0,23800.0,30,10,31,10
40000.0,44000.0,30,Yes,Good,37,Other,3.51895,6.60443,UBA,Self-Employed,301913618.0,12.0,40000.0,44000.0,30,31,31,31
10000.0,13000.0,30,Yes,Good,29,Savings,7.0164122,5.4726341,GT Bank,Undisclosed,301899248.0,4.0,20000.0,24500.0,30,33,30,33
10000.0,13000.0,30,Yes,Bad,34,Savings,3.3553131,6.4845074,First Bank,Permanent,301927483.0,1.0,10000.0,13000.0,30,32,32,32
50000.0,57500.0,90,Yes,Bad,33,Other,3.2697293,6.5425829,Diamond Bank,Permanent,301757439.0,4.0,20000.0,24500.0,30,30,33,30
10000.0,13000.0,30,Yes,Bad,25,Savings,6.8035583,6.1450524,Access Bank,Undisclosed,301947929.0,1.0,10000.0,13000.0,30,14,32,14
20000.0,24500.0,30,Yes,Good,43,Current,3.3393838,6.6364862,EcoBank,Permanent,301939889.0,2.0,20000.0,24500.0,30,29,32,29
50000.0,57500.0,90,Yes,Good,23,Other,3.8126708,7.4001997,Skye Bank,Unemployed,301754837.0,3.0,15000.0,18375.0,30,27,30,27
