loanamount,totaldue,termdays,referred,good_bad_flag,age_as_at_2017,bank_account_type,bank_name_clients,employment_status_clients,loanamount_trainprevloans,totaldue_trainprevloans,termdays_trainprevloans,closeddate_days,firstduedate_days,firstrepaiddate_days
10000.0,13000.0,30,Yes,Good,34,Savings,FCMB,Permanent,10000.0,13000.0,30,26,30,26
40000.0,48000.0,60,Yes,Good,37,Other,EcoBank,Self-Employed,20000.0,24500.0,30,27,32,27
10000.0,11500.0,15,Yes,Good,38,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Bad,26,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,4,30,4
40000.0,42000.0,30,Yes,Good,28,Other,GT Bank,Self-Employed,10000.0,13000.0,30,19,32,19
10000.0,13000.0,30,Yes,Good,36,Savings,Diamond Bank,Undisclosed,10000.0,13000.0,30,32,32,32
10000.0,11500.0,15,Yes,Good,32,Savings,First Bank,Permanent,10000.0,13000.0,30,13,31,13
10000.0,13000.0,30,Yes,Bad,28,Savings,Access Bank,Permanent,10000.0,11500.0,15,21,17,21
10000.0,13000.0,30,Yes,Good,32,Savings,FCMB,Permanent,10000.0,13000.0,30,30,31,30
10000.0,12250.0,30,Yes,Good,29,Savings,Union Bank,Permanent,10000.0,13000.0,30,21,30,21
15000.0,16500.0,30,Yes,Good,28,Other,GT Bank,Self-Employed,20000.0,24500.0,30,30,30,30
30000.0,39000.0,60,Yes,Bad,31,Savings,First Bank,Permanent,10000.0,13000.0,30,29,31,29
30000.0,34500.0,30,Yes,Bad,36,Savings,First Bank,Permanent,10000.0,11500.0,15,11,15,11
10000.0,13000.0,30,Yes,Good,33,Savings,UBA,Permanent,10000.0,13000.0,30,32,32,32
30000.0,39000.0,60,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,17,14
10000.0,11500.0,15,Yes,Good,29,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,18,31,18
10000.0,11500.0,15,Yes,Bad,42,Savings,EcoBank,Permanent,10000.0,11500.0,15,5,18,5
10000.0,11500.0,15,Yes,Good,33,Other,Diamond Bank,Permanent,10000.0,11500.0,15,14,16,14
10000.0,11500.0,15,Yes,Good,30,Savings,Skye Bank,Undisclosed,10000.0,11500.0,15,8,15,8
10000.0,13000.0,30,Yes,Good,39,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,13,17,13
10000.0,13000.0,30,Yes,Good,31,Savings,Fidelity Bank,Permanent,10000.0,13000.0,30,23,30,23
15000.0,17250.0,30,Yes,Good,32,Other,Zenith Bank,Permanent,10000.0,11500.0,15,11,16,11
30000.0,34500.0,30,Yes,Good,30,Savings,Keystone Bank,Permanent,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Bad,41,Savings,Keystone Bank,Permanent,10000.0,13000.0,30,38,32,38
40000.0,44000.0,30,Yes,Good,33,Other,GT Bank,Permanent,30000.0,36800.0,60,61,32,32
10000.0,13000.0,30,Yes,Good,31,Savings,First Bank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Bad,25,Savings,GT Bank,Permanent,10000.0,11500.0,15,16,15,16
10000.0,13000.0,30,Yes,Good,36,Current,UBA,Permanent,20000.0,24500.0,30,34,30,34
10000.0,11500.0,15,Yes,Good,34,Savings,GT Bank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Bad,25,Savings,Access Bank,Permanent,10000.0,13000.0,30,53,30,53
20000.0,24500.0,30,Yes,Bad,31,Savings,First Bank,Permanent,10000.0,11500.0,15,11,15,11
30000.0,34500.0,30,Yes,Good,31,Other,EcoBank,Self-Employed,20000.0,21750.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,29,Savings,GT Bank,Permanent,10000.0,13000.0,30,34,31,34
20000.0,24500.0,30,Yes,Good,33,Savings,GT Bank,Permanent,10000.0,13000.0,30,29,30,28
10000.0,11500.0,15,Yes,Good,37,Savings,Zenith Bank,Undisclosed,10000.0,11500.0,15,16,19,16
20000.0,24500.0,30,Yes,Good,27,Savings,GT Bank,Permanent,10000.0,13000.0,30,14,31,14
10000.0,11500.0,15,Yes,Good,26,Savings,UBA,Undisclosed,10000.0,13000.0,30,40,34,40
50000.0,52500.0,30,Yes,Good,36,Other,Diamond Bank,Permanent,20000.0,21900.0,15,1,17,1
10000.0,11500.0,15,Yes,Good,32,Savings,Sterling Bank,Permanent,10000.0,11500.0,15,0,17,0
20000.0,24500.0,30,Yes,Bad,37,Other,GT Bank,Self-Employed,10000.0,13000.0,30,33,30,33
30000.0,34500.0,30,Yes,Good,28,Savings,GT Bank,Undisclosed,20000.0,24500.0,30,28,30,28
10000.0,13000.0,30,Yes,Bad,30,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Bad,31,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,17,14
10000.0,13000.0,30,Yes,Bad,25,Savings,Diamond Bank,Undisclosed,10000.0,13000.0,30,44,32,44
30000.0,39000.0,60,Yes,Bad,26,Other,First Bank,Permanent,20000.0,24500.0,30,26,30,26
30000.0,39000.0,60,Yes,Good,36,Other,FCMB,Permanent,30000.0,36800.0,60,44,32,30
10000.0,13000.0,30,Yes,Good,35,Savings,GT Bank,Self-Employed,10000.0,13000.0,30,134,30,134
30000.0,34500.0,30,Yes,Bad,33,Savings,Access Bank,Self-Employed,10000.0,11500.0,15,37,15,36
40000.0,44000.0,30,Yes,Good,32,Other,GT Bank,Permanent,9000.0,10350.0,15,4,15,3
20000.0,24500.0,30,Yes,Good,43,Other,GT Bank,Permanent,10000.0,13000.0,30,7,32,7
10000.0,13000.0,30,Yes,Good,30,Savings,First Bank,Undisclosed,10000.0,11500.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,39,Savings,GT Bank,Permanent,10000.0,13000.0,30,24,30,24
10000.0,13000.0,30,Yes,Good,41,Savings,GT Bank,Permanent,10000.0,13000.0,30,12,32,12
30000.0,34500.0,30,Yes,Good,31,Savings,Heritage Bank,Undisclosed,30000.0,34500.0,30,30,30,30
10000.0,11500.0,15,Yes,Good,35,Savings,Stanbic IBTC,Permanent,10000.0,11500.0,15,14,16,14
20000.0,24500.0,30,Yes,Good,41,Other,First Bank,Permanent,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,38,Savings,FCMB,Permanent,10000.0,13000.0,30,28,31,28
10000.0,13000.0,30,Yes,Bad,40,Other,First Bank,Self-Employed,20000.0,23800.0,30,29,30,29
10000.0,11500.0,15,Yes,Good,33,Savings,GT Bank,Permanent,10000.0,11500.0,15,20,18,20
10000.0,13000.0,30,Yes,Good,29,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,42,Savings,GT Bank,Permanent,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,27,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,26,31,26
10000.0,13000.0,30,Yes,Bad,28,Savings,Access Bank,Permanent,20000.0,23800.0,30,37,30,37
10000.0,11500.0,15,Yes,Good,33,Savings,UBA,Permanent,10000.0,13000.0,30,22,31,22
20000.0,24500.0,30,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,13000.0,30,25,31,25
10000.0,13000.0,30,Yes,Good,34,Savings,Access Bank,Permanent,10000.0,13000.0,30,14,31,14
40000.0,44000.0,30,Yes,Good,35,Savings,First Bank,Self-Employed,40000.0,44800.0,30,33,33,33
10000.0,13000.0,30,Yes,Good,36,Current,First Bank,Permanent,10000.0,13000.0,30,27,30,27
20000.0,23000.0,30,Yes,Good,39,Other,GT Bank,Permanent,20000.0,23800.0,30,25,30,25
10000.0,13000.0,30,Yes,Bad,27,Savings,Diamond Bank,Undisclosed,10000.0,13000.0,30,34,30,34
10000.0,13000.0,30,Yes,Good,37,Savings,First Bank,Permanent,10000.0,13000.0,30,14,31,14
10000.0,13000.0,30,Yes,Good,24,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,25,30,25
10000.0,13000.0,30,Yes,Bad,30,Savings,FCMB,Permanent,10000.0,13000.0,30,21,31,21
20000.0,24500.0,30,Yes,Good,29,Savings,UBA,Permanent,10000.0,13000.0,30,32,32,32
10000.0,13000.0,30,Yes,Bad,30,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
20000.0,24500.0,30,Yes,Good,32,Savings,GT Bank,Permanent,20000.0,24500.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,28,Savings,EcoBank,Permanent,10000.0,11500.0,15,27,15,27
10000.0,11500.0,30,Yes,Good,29,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,26,31,26
10000.0,11500.0,15,Yes,Good,39,Savings,First Bank,Permanent,10000.0,13000.0,30,39,31,39
30000.0,34500.0,30,Yes,Good,32,Other,Access Bank,Permanent,20000.0,23300.0,30,20,32,20
10000.0,11500.0,15,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,11500.0,15,13,15,13
30000.0,34500.0,30,Yes,Good,28,Other,First Bank,Permanent,30000.0,34500.0,30,27,32,27
10000.0,11500.0,15,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,13000.0,30,6,31,6
40000.0,48000.0,60,Yes,Bad,36,Other,GT Bank,Permanent,20000.0,23800.0,30,32,32,32
10000.0,11500.0,15,Yes,Bad,23,Savings,GT Bank,Student,10000.0,13000.0,30,48,30,48
20000.0,24500.0,30,Yes,Good,31,Savings,First Bank,Permanent,10000.0,11500.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,31,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,21,30,21
30000.0,34500.0,30,Yes,Good,43,Other,GT Bank,Permanent,30000.0,34400.0,30,28,32,28
30000.0,33000.0,30,Yes,Bad,30,Savings,Zenith Bank,Permanent,30000.0,36800.0,60,62,30,30
10000.0,11500.0,15,Yes,Bad,32,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,26,19,26
10000.0,13000.0,30,Yes,Bad,53,Savings,First Bank,Permanent,10000.0,13000.0,30,32,30,32
20000.0,24500.0,30,Yes,Bad,28,Other,Fidelity Bank,Student,10000.0,13000.0,30,28,30,28
30000.0,34500.0,30,Yes,Good,27,Savings,First Bank,Permanent,10000.0,13000.0,30,28,30,28
30000.0,39000.0,60,Yes,Good,25,Other,First Bank,Self-Employed,10000.0,12900.0,30,19,30,19
10000.0,11500.0,15,Yes,Good,34,Savings,First Bank,Permanent,10000.0,11500.0,15,11,15,11
30000.0,34500.0,30,Yes,Good,42,Savings,Zenith Bank,Permanent,20000.0,21900.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,30,Savings,Access Bank,Permanent,10000.0,11500.0,15,25,15,24
20000.0,24500.0,30,Yes,Bad,30,Savings,First Bank,Permanent,10000.0,13000.0,30,9,31,9
10000.0,13000.0,30,Yes,Bad,31,Savings,Access Bank,Permanent,10000.0,13000.0,30,47,30,47
20000.0,24500.0,30,Yes,Bad,33,Savings,Access Bank,Undisclosed,10000.0,11500.0,15,11,15,11
10000.0,13000.0,30,Yes,Bad,31,Savings,Access Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Bad,33,Savings,First Bank,Permanent,10000.0,13000.0,30,30,31,30
10000.0,11500.0,15,Yes,Bad,37,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,15,14
10000.0,13000.0,30,Yes,Bad,30,Savings,Access Bank,Permanent,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Bad,31,Savings,UBA,Permanent,10000.0,13000.0,30,31,32,31
30000.0,36000.0,60,Yes,Good,37,Other,GT Bank,Permanent,40000.0,48000.0,60,30,30,14
50000.0,52500.0,30,Yes,Good,44,Other,GT Bank,Self-Employed,20000.0,24500.0,30,33,32,33
30000.0,34500.0,30,Yes,Good,32,Other,FCMB,Permanent,20000.0,23800.0,30,19,30,16
30000.0,34500.0,30,Yes,Good,48,Other,GT Bank,Permanent,30000.0,34500.0,30,28,30,28
30000.0,34500.0,30,Yes,Good,25,Savings,Union Bank,Student,20000.0,21900.0,15,15,15,15
10000.0,11500.0,15,Yes,Bad,50,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,11,15,11
10000.0,13000.0,30,Yes,Good,36,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,29,30,29
10000.0,12250.0,30,Yes,Good,37,Savings,GT Bank,Self-Employed,10000.0,13000.0,30,57,30,57
40000.0,44000.0,30,Yes,Good,38,Savings,First Bank,Permanent,10000.0,11500.0,15,14,15,14
20000.0,24500.0,30,Yes,Good,25,Savings,First Bank,Permanent,20000.0,23800.0,30,24,30,24
20000.0,24500.0,30,Yes,Bad,38,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,32,32,32
10000.0,13000.0,30,Yes,Good,28,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,17,15,17
10000.0,11500.0,15,Yes,Good,33,Savings,First Bank,Permanent,10000.0,13000.0,30,25,30,25
20000.0,24500.0,30,Yes,Good,31,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,29,30,29
10000.0,11500.0,15,Yes,Good,28,Savings,EcoBank,Permanent,10000.0,11500.0,15,27,18,27
10000.0,13000.0,30,Yes,Good,28,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,34,32,34
10000.0,13000.0,30,Yes,Good,38,Savings,FCMB,Permanent,10000.0,13000.0,30,25,32,25
10000.0,13000.0,30,Yes,Good,36,Savings,UBA,Permanent,10000.0,13000.0,30,32,31,32
10000.0,13000.0,30,Yes,Good,40,Savings,UBA,Permanent,10000.0,13000.0,30,22,32,22
10000.0,13000.0,30,Yes,Good,41,Savings,Keystone Bank,Permanent,10000.0,11500.0,15,27,15,27
10000.0,11500.0,15,Yes,Good,35,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,15,15,15
30000.0,34500.0,30,Yes,Good,34,Other,First Bank,Permanent,20000.0,23800.0,30,24,30,24
10000.0,13000.0,30,Yes,Good,28,Savings,Fidelity Bank,Permanent,10000.0,13000.0,30,22,30,22
10000.0,13000.0,30,Yes,Good,33,Savings,Access Bank,Permanent,10000.0,13000.0,30,29,32,29
10000.0,11500.0,15,Yes,Good,37,Savings,GT Bank,Permanent,10000.0,11500.0,15,0,16,0
10000.0,13000.0,30,Yes,Good,35,Savings,GT Bank,Permanent,10000.0,13000.0,30,21,30,21
10000.0,11500.0,15,Yes,Bad,28,Savings,EcoBank,Undisclosed,10000.0,11500.0,15,27,15,27
10000.0,13000.0,30,Yes,Good,32,Savings,First Bank,Permanent,10000.0,11500.0,15,6,17,6
10000.0,11500.0,15,Yes,Good,27,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,17,17,17
30000.0,34500.0,30,Yes,Good,25,Other,GT Bank,Permanent,20000.0,23800.0,30,32,32,32
10000.0,11500.0,15,Yes,Good,25,Savings,First Bank,Student,10000.0,11500.0,15,16,15,16
10000.0,11500.0,15,Yes,Bad,29,Other,GT Bank,Permanent,10000.0,11500.0,15,19,18,19
20000.0,24500.0,30,Yes,Good,33,Savings,GT Bank,Permanent,20000.0,24500.0,30,25,32,25
10000.0,13000.0,30,Yes,Good,35,Savings,Skye Bank,Permanent,10000.0,11500.0,15,30,15,29
30000.0,34500.0,30,Yes,Good,29,Savings,UBA,Permanent,20000.0,24500.0,30,28,30,28
20000.0,24500.0,30,Yes,Good,36,Other,GT Bank,Self-Employed,20000.0,24500.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,34,Savings,First Bank,Permanent,10000.0,13000.0,30,13,30,13
40000.0,44000.0,30,Yes,Good,30,Savings,EcoBank,Permanent,30000.0,36800.0,60,29,32,28
10000.0,13000.0,30,Yes,Good,27,Savings,Diamond Bank,Permanent,10000.0,11500.0,15,12,15,12
20000.0,24500.0,30,Yes,Good,36,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,2,30,2
10000.0,13000.0,30,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,13000.0,30,17,32,17
10000.0,13000.0,30,Yes,Good,28,Savings,GT Bank,Student,10000.0,13000.0,30,25,30,25
20000.0,21000.0,15,Yes,Good,27,Other,FCMB,Self-Employed,10000.0,11500.0,15,13,15,13
10000.0,11500.0,15,Yes,Good,22,Savings,Fidelity Bank,Undisclosed,10000.0,11500.0,15,15,16,15
50000.0,57500.0,90,Yes,Good,36,Other,FCMB,Permanent,30000.0,34500.0,30,22,32,22
20000.0,22250.0,15,Yes,Good,31,Savings,GT Bank,Permanent,20000.0,22250.0,15,13,15,13
10000.0,13000.0,30,Yes,Bad,35,Savings,GT Bank,Permanent,10000.0,13000.0,30,7,30,7
10000.0,13000.0,30,Yes,Good,26,Savings,Access Bank,Permanent,10000.0,13000.0,30,32,30,32
10000.0,13000.0,30,Yes,Bad,29,Savings,Access Bank,Undisclosed,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,42,Savings,GT Bank,Permanent,10000.0,11500.0,15,12,16,12
10000.0,11500.0,15,Yes,Good,27,Savings,Stanbic IBTC,Undisclosed,10000.0,13000.0,30,5,31,5
10000.0,13000.0,30,Yes,Good,35,Savings,Access Bank,Permanent,10000.0,11500.0,15,14,15,14
30000.0,34500.0,30,Yes,Good,30,Savings,First Bank,Permanent,10000.0,13000.0,30,28,32,28
10000.0,13000.0,30,Yes,Good,34,Savings,Skye Bank,Permanent,10000.0,13000.0,30,33,34,33
60000.0,68100.0,90,Yes,Bad,26,Other,FCMB,Permanent,50000.0,55000.0,60,37,30,25
10000.0,11500.0,15,Yes,Good,29,Savings,Sterling Bank,Permanent,10000.0,11500.0,15,14,15,14
20000.0,24500.0,30,Yes,Bad,40,Savings,GT Bank,Permanent,10000.0,13000.0,30,31,30,31
10000.0,13000.0,30,Yes,Bad,31,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,38,30,38
40000.0,44000.0,30,Yes,Bad,32,Savings,First Bank,Permanent,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Bad,33,Savings,GT Bank,Permanent,10000.0,13000.0,30,59,31,59
20000.0,24500.0,30,Yes,Bad,30,Savings,UBA,Undisclosed,10000.0,13000.0,30,32,32,32
10000.0,13000.0,30,Yes,Bad,29,Savings,Access Bank,Permanent,10000.0,13000.0,30,47,30,47
20000.0,24500.0,30,Yes,Bad,36,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,16,14
30000.0,39000.0,60,Yes,Good,33,Savings,First Bank,Permanent,30000.0,39000.0,60,47,30,26
25000.0,28750.0,30,Yes,Good,32,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,30,30,29
10000.0,11125.0,15,Yes,Good,35,Other,Access Bank,Self-Employed,10000.0,11500.0,15,20,15,20
10000.0,13000.0,30,Yes,Bad,30,Savings,GT Bank,Permanent,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Good,30,Savings,GT Bank,Permanent,10000.0,13000.0,30,25,30,25
10000.0,13000.0,30,Yes,Good,41,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,28,34,28
10000.0,13000.0,30,Yes,Good,43,Current,Standard Chartered,Permanent,10000.0,13000.0,30,18,30,18
10000.0,11500.0,15,Yes,Good,29,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,7,15,7
10000.0,13000.0,30,Yes,Good,23,Savings,Access Bank,Permanent,10000.0,11500.0,15,13,15,13
10000.0,11500.0,15,Yes,Good,39,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,15,14
10000.0,13000.0,30,Yes,Bad,23,Savings,GT Bank,Permanent,10000.0,13000.0,30,26,33,26
30000.0,34500.0,30,Yes,Good,28,Savings,First Bank,Permanent,30000.0,34500.0,30,9,30,9
30000.0,36000.0,60,Yes,Good,28,Other,GT Bank,Permanent,30000.0,36800.0,60,59,30,22
40000.0,44000.0,30,Yes,Good,31,Savings,Access Bank,Self-Employed,20000.0,21900.0,15,13,15,13
20000.0,24500.0,30,Yes,Good,39,Savings,GT Bank,Permanent,10000.0,13000.0,30,26,31,26
10000.0,11500.0,15,Yes,Good,31,Savings,FCMB,Permanent,10000.0,11500.0,15,17,19,17
10000.0,13000.0,30,Yes,Good,32,Current,GT Bank,Permanent,10000.0,13000.0,30,4,30,4
10000.0,13000.0,30,Yes,Good,42,Current,Sterling Bank,Permanent,10000.0,11500.0,15,12,15,12
40000.0,44000.0,30,Yes,Good,26,Savings,Zenith Bank,Permanent,20000.0,21900.0,15,10,17,10
10000.0,13000.0,30,Yes,Good,28,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,18,30,18
10000.0,11125.0,15,Yes,Good,33,Savings,GT Bank,Permanent,10000.0,11500.0,15,5,17,5
10000.0,11500.0,15,Yes,Good,37,Current,Diamond Bank,Permanent,10000.0,11500.0,15,9,15,9
10000.0,11500.0,15,Yes,Bad,25,Savings,UBA,Undisclosed,10000.0,11500.0,15,13,15,13
10000.0,13000.0,30,Yes,Bad,44,Savings,Skye Bank,Permanent,10000.0,11500.0,15,38,15,38
10000.0,11500.0,15,Yes,Bad,24,Savings,Skye Bank,Undisclosed,10000.0,13000.0,30,69,32,69
10000.0,13000.0,30,Yes,Bad,28,Savings,Access Bank,Permanent,10000.0,11500.0,15,26,17,26
10000.0,13000.0,30,Yes,Bad,32,Other,First Bank,Permanent,10000.0,13000.0,30,28,32,28
40000.0,48000.0,60,Yes,Good,34,Other,First Bank,Permanent,40000.0,48000.0,60,26,31,26
50000.0,52500.0,30,Yes,Good,38,Other,GT Bank,Permanent,50000.0,52500.0,30,26,30,26
10000.0,11500.0,15,Yes,Good,27,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,15,15,15
30000.0,34500.0,30,Yes,Good,26,Savings,Diamond Bank,Permanent,20000.0,22250.0,15,3,17,1
30000.0,33000.0,30,Yes,Bad,22,Savings,UBA,Student,10000.0,13000.0,30,39,32,39
10000.0,13000.0,30,Yes,Good,40,Savings,FCMB,Undisclosed,10000.0,11500.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,33,Other,GT Bank,Permanent,10000.0,11500.0,15,12,15,12
10000.0,13000.0,30,Yes,Good,28,Savings,Diamond Bank,Unemployed,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,37,Savings,First Bank,Undisclosed,10000.0,13000.0,30,25,31,25
30000.0,34500.0,30,Yes,Good,31,Savings,Diamond Bank,Permanent,15000.0,17250.0,30,32,31,32
35000.0,42000.0,60,Yes,Good,25,Other,Access Bank,Self-Employed,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Good,35,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,30,30,30
10000.0,11500.0,30,Yes,Good,25,Savings,Fidelity Bank,Permanent,10000.0,11500.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,51,Savings,GT Bank,Permanent,10000.0,13000.0,30,33,32,33
10000.0,13000.0,30,Yes,Good,47,Other,Access Bank,Permanent,10000.0,13000.0,30,61,31,61
10000.0,11500.0,15,Yes,Good,35,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,12,15,12
50000.0,55000.0,60,Yes,Good,29,Other,GT Bank,Self-Employed,25000.0,29000.0,30,22,30,22
10000.0,13000.0,30,Yes,Good,29,Other,GT Bank,Permanent,10000.0,11500.0,15,4,15,4
10000.0,13000.0,30,Yes,Good,32,Savings,First Bank,Undisclosed,10000.0,13000.0,30,25,32,25
10000.0,13000.0,30,Yes,Good,34,Savings,FCMB,Permanent,10000.0,13000.0,30,28,32,28
40000.0,44000.0,30,Yes,Good,25,Savings,Wema Bank,Permanent,35000.0,38500.0,30,29,30,29
10000.0,11125.0,15,Yes,Good,32,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,10,15,10
10000.0,11500.0,15,Yes,Good,29,Savings,GT Bank,Permanent,10000.0,11500.0,15,25,15,25
10000.0,13000.0,30,Yes,Good,42,Other,Heritage Bank,Permanent,10000.0,13000.0,30,49,31,45
20000.0,24000.0,30,Yes,Good,30,Savings,GT Bank,Permanent,20000.0,24500.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,31,Other,First Bank,Permanent,10000.0,13000.0,30,27,30,27
40000.0,44000.0,30,Yes,Good,22,Other,Zenith Bank,Permanent,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Bad,28,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,19,30,19
20000.0,24500.0,30,Yes,Good,41,Savings,Skye Bank,Permanent,10000.0,11500.0,15,12,16,12
10000.0,11500.0,15,Yes,Good,24,Other,GT Bank,Student,10000.0,13000.0,30,47,30,47
10000.0,13000.0,30,Yes,Good,27,Savings,GT Bank,Permanent,10000.0,11500.0,15,16,15,16
10000.0,13000.0,30,Yes,Good,39,Savings,First Bank,Permanent,10000.0,11500.0,15,15,16,15
10000.0,11500.0,15,Yes,Good,30,Savings,Stanbic IBTC,Undisclosed,10000.0,11500.0,15,13,16,13
10000.0,11500.0,15,Yes,Bad,43,Other,EcoBank,Permanent,10000.0,11500.0,15,37,15,37
20000.0,24500.0,30,Yes,Good,38,Savings,GT Bank,Permanent,20000.0,24500.0,30,31,30,31
10000.0,13000.0,30,Yes,Good,39,Savings,First Bank,Permanent,10000.0,13000.0,30,26,31,26
10000.0,12250.0,30,Yes,Good,40,Other,GT Bank,Self-Employed,20000.0,24500.0,30,35,31,35
10000.0,13000.0,30,Yes,Good,31,Savings,Standard Chartered,Permanent,10000.0,13000.0,30,4,31,4
20000.0,22250.0,15,Yes,Good,33,Savings,Access Bank,Permanent,10000.0,11500.0,15,17,17,17
10000.0,13000.0,30,Yes,Good,45,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,8,15,8
10000.0,13000.0,30,Yes,Good,52,Savings,GT Bank,Permanent,10000.0,13000.0,30,24,31,24
20000.0,24500.0,30,Yes,Good,34,Savings,GT Bank,Permanent,10000.0,11500.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,49,Savings,UBA,Undisclosed,10000.0,13000.0,30,14,33,14
10000.0,13000.0,30,Yes,Good,42,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,36,31,36
10000.0,13000.0,30,Yes,Good,37,Savings,Access Bank,Permanent,10000.0,11500.0,15,13,16,13
30000.0,34500.0,30,Yes,Good,28,Savings,GT Bank,Permanent,20000.0,23800.0,30,28,30,28
10000.0,11500.0,15,Yes,Bad,29,Other,First Bank,Self-Employed,10000.0,11500.0,15,15,17,15
10000.0,13000.0,30,Yes,Good,41,Savings,First Bank,Permanent,10000.0,11500.0,15,18,17,18
10000.0,11125.0,15,Yes,Good,26,Savings,Stanbic IBTC,Permanent,10000.0,11125.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,43,Other,First Bank,Permanent,10000.0,13000.0,30,31,31,31
10000.0,13000.0,30,Yes,Good,26,Savings,UBA,Permanent,10000.0,11500.0,15,10,15,10
35000.0,42000.0,60,Yes,Good,33,Other,GT Bank,Self-Employed,10000.0,11500.0,15,15,15,15
40000.0,48000.0,60,Yes,Good,33,Savings,UBA,Self-Employed,20000.0,23600.0,30,29,30,29
20000.0,24500.0,30,Yes,Good,38,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,27,32,27
10000.0,11500.0,15,Yes,Good,25,Savings,UBA,Permanent,10000.0,13000.0,30,29,30,29
30000.0,38500.2,60,Yes,Good,25,Savings,UBA,Permanent,10000.0,13000.0,30,27,31,27
10000.0,11500.0,15,Yes,Good,33,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,30,33,30
20000.0,24500.0,30,Yes,Good,34,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,11,17,11
10000.0,13000.0,30,Yes,Bad,35,Savings,First Bank,Permanent,10000.0,11500.0,15,20,15,20
